1624801588991	GET 	 body: {}	/	 query: {} 	304 	[4ms]
1624819070151	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	201 	[13ms]
1624819070167	GET 	 body: {}	/users/473ed66b-fea1-4225-ad66-26653f227dc2	 query: {} 	200 	[3ms]
1624819070172	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[7ms]
1624819070218	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	401 	[1ms]
1624819070247	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	401 	[1ms]
1624819070153	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	201 	[100ms]
1624819070173	DELETE 	 body: {}	/users/473ed66b-fea1-4225-ad66-26653f227dc2	 query: {} 	200 	[81ms]
1624819070254	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	401 	[0ms]
1624819070258	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	400 	[4ms]
1624819070263	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	400 	[1ms]
1624819070268	PUT 	 body: {"title":"Autotest updated board"}	/boards/undefined	 query: {} 	400 	[2ms]
1624819070295	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	401 	[1ms]
1624819070298	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	400 	[2ms]
1624819070300	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	401 	[0ms]
1624819070302	PUT 	 body: {"name":"Autotest updated TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users/undefined	 query: {} 	400 	[4ms]
1624819070304	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	400 	[3ms]
1624819070307	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	401 	[1ms]
1624819070309	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	400 	[3ms]
1624819070312	PUT 	 body: {"error":"not authorized","title":"Autotest updated task"}	/boards/undefined/tasks/undefined	 query: {} 	401 	[0ms]
1624819070310	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	400 	[3ms]
1624819070316	GET 	 body: {}	/boards/undefined/tasks/undefined	 query: {} 	401 	[0ms]
1624819070314	DELETE 	 body: {}	/users/undefined	 query: {} 	500 	[5ms]
1624819070316	DELETE 	 body: {}	/boards/473ed66b-fea1-4225-ad66-26653f227dc2	 query: {} 	200 	[4ms]
1624819070320	DELETE 	 body: {}	/boards/undefined	 query: {} 	401 	[0ms]
1624819070327	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	400 	[2ms]
1624819179062	GET 	 body: {}	/boards	 query: {} 	401 	[4ms]
1624819179055	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[14ms]
1624819179075	GET 	 body: {}	/boards/12345	 query: {} 	401 	[1ms]
1624819179079	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624819179081	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	401 	[1ms]
1624819179083	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624819179088	PUT 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards/12345	 query: {} 	401 	[1ms]
1624819179089	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624819179092	DELETE 	 body: {}	/boards/12345	 query: {} 	401 	[1ms]
1624819179133	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624819179139	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624819179144	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624819179148	PUT 	 body: {"error":"not authorized","title":"Autotest updated task"}	/boards/undefined/tasks/undefined	 query: {} 	408 	[0ms]
1624819179152	GET 	 body: {}	/boards/undefined/tasks/undefined	 query: {} 	408 	[0ms]
1624819179156	DELETE 	 body: {}	/boards/undefined	 query: {} 	408 	[0ms]
1624819179178	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[3ms]
1624819179190	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624819179197	GET 	 body: {}	/boards	 query: {} 	408 	[0ms]
1624819179210	GET 	 body: {}	/boards/12345/tasks	 query: {} 	401 	[1ms]
1624819179219	GET 	 body: {}	/boards/12345/tasks/12345	 query: {} 	401 	[1ms]
1624819179226	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/12345/tasks	 query: {} 	401 	[1ms]
1624819179227	GET 	 body: {}	/users	 query: {} 	401 	[1ms]
1624819179230	PUT 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/12345/tasks/12345	 query: {} 	401 	[1ms]
1624819179234	DELETE 	 body: {}	/boards/12345/tasks/12345	 query: {} 	401 	[0ms]
1624819179239	GET 	 body: {}	/users/123	 query: {} 	401 	[0ms]
1624819179242	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[4ms]
1624819179247	GET 	 body: {}	/boards	 query: {} 	408 	[0ms]
1624819179248	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	401 	[0ms]
1624819179251	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[0ms]
1624819179252	PUT 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users/12345	 query: {} 	401 	[0ms]
1624819179254	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624819179256	DELETE 	 body: {}	/users/12345	 query: {} 	401 	[0ms]
1624819179256	GET 	 body: {}	/users	 query: {} 	408 	[0ms]
1624819179257	PUT 	 body: {"error":"not authorized","title":"Autotest updated board"}	/boards/undefined	 query: {} 	408 	[1ms]
1624819179262	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624819179268	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[0ms]
1624819179270	DELETE 	 body: {}	/boards/undefined	 query: {} 	408 	[0ms]
1624819179288	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[0ms]
1624819179292	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[0ms]
1624819179294	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[1ms]
1624819179297	PUT 	 body: {"name":"Autotest updated TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users/undefined	 query: {} 	408 	[0ms]
1624819179299	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[1ms]
1624819179301	DELETE 	 body: {}	/users/undefined	 query: {} 	408 	[0ms]
1624819179307	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[1ms]
1624819961995	GET 	 body: {}	/boards/12345/tasks	 query: {} 	401 	[4ms]
1624819961999	GET 	 body: {}	/boards	 query: {} 	401 	[1ms]
1624819962002	GET 	 body: {}	/users	 query: {} 	401 	[0ms]
1624819962010	GET 	 body: {}	/boards/12345/tasks/12345	 query: {} 	401 	[0ms]
1624819962012	GET 	 body: {}	/boards/12345	 query: {} 	401 	[1ms]
1624819962014	GET 	 body: {}	/users/123	 query: {} 	401 	[0ms]
1624819962017	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/12345/tasks	 query: {} 	401 	[1ms]
1624819962019	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	401 	[1ms]
1624819962021	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	401 	[0ms]
1624819962023	PUT 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/12345/tasks/12345	 query: {} 	401 	[1ms]
1624819962070	PUT 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards/12345	 query: {} 	401 	[0ms]
1624819962071	PUT 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users/12345	 query: {} 	401 	[0ms]
1624819962071	DELETE 	 body: {}	/boards/12345/tasks/12345	 query: {} 	401 	[1ms]
1624819962130	DELETE 	 body: {}	/boards/12345	 query: {} 	401 	[0ms]
1624819962131	DELETE 	 body: {}	/users/12345	 query: {} 	401 	[1ms]
1624819961985	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[213ms]
1624819962001	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[198ms]
1624819962003	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[197ms]
1624819962207	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624819962210	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624819962211	GET 	 body: {}	/users	 query: {} 	408 	[1ms]
1624819962213	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624819962214	GET 	 body: {}	/boards	 query: {} 	408 	[1ms]
1624819962219	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624819962256	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[1ms]
1624819962261	GET 	 body: {}	/boards	 query: {} 	408 	[0ms]
1624819962262	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	408 	[0ms]
1624819962263	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[0ms]
1624819962266	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624819962268	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[0ms]
1624819962268	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[1ms]
1624819962270	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624819962272	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[0ms]
1624819962273	PUT 	 body: {"name":"Autotest updated TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users/undefined	 query: {} 	408 	[0ms]
1624819962274	PUT 	 body: {"error":"not authorized","title":"Autotest updated board"}	/boards/undefined	 query: {} 	408 	[1ms]
1624819962275	PUT 	 body: {"error":"not authorized","title":"Autotest updated task"}	/boards/undefined/tasks/undefined	 query: {} 	408 	[1ms]
1624819962277	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[0ms]
1624819962278	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624819962279	GET 	 body: {}	/boards/undefined/tasks/undefined	 query: {} 	408 	[1ms]
1624819962280	DELETE 	 body: {}	/users/undefined	 query: {} 	408 	[1ms]
1624819962282	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[0ms]
1624819962283	DELETE 	 body: {}	/boards/undefined	 query: {} 	408 	[1ms]
1624819962285	DELETE 	 body: {}	/boards/undefined	 query: {} 	408 	[1ms]
1624819962288	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[1ms]
1624820045093	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[19ms]
1624820045140	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[2ms]
1624820045148	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624820045157	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624820045180	GET 	 body: {}	/boards	 query: {} 	401 	[1ms]
1624820045199	GET 	 body: {}	/boards/12345	 query: {} 	401 	[2ms]
1624820045208	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	401 	[1ms]
1624820045210	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[3ms]
1624820045214	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624820045215	PUT 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards/12345	 query: {} 	401 	[1ms]
1624820045220	DELETE 	 body: {}	/boards/12345	 query: {} 	401 	[1ms]
1624820045222	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[0ms]
1624820045225	GET 	 body: {}	/users	 query: {} 	408 	[1ms]
1624820045227	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624820045232	PUT 	 body: {"error":"not authorized","title":"Autotest updated task"}	/boards/undefined/tasks/undefined	 query: {} 	408 	[1ms]
1624820045239	GET 	 body: {}	/boards/undefined/tasks/undefined	 query: {} 	408 	[1ms]
1624820045241	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[3ms]
1624820045245	DELETE 	 body: {}	/boards/undefined	 query: {} 	408 	[1ms]
1624820045254	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624820045261	GET 	 body: {}	/boards	 query: {} 	408 	[1ms]
1624820045272	GET 	 body: {}	/boards/12345/tasks	 query: {} 	401 	[1ms]
1624820045275	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[1ms]
1624820045281	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[0ms]
1624820045284	GET 	 body: {}	/boards/12345/tasks/12345	 query: {} 	401 	[1ms]
1624820045286	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[0ms]
1624820045290	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/12345/tasks	 query: {} 	401 	[1ms]
1624820045291	PUT 	 body: {"name":"Autotest updated TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users/undefined	 query: {} 	408 	[1ms]
1624820045295	PUT 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/12345/tasks/12345	 query: {} 	401 	[0ms]
1624820045296	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[1ms]
1624820045299	DELETE 	 body: {}	/boards/12345/tasks/12345	 query: {} 	401 	[0ms]
1624820045300	DELETE 	 body: {}	/users/undefined	 query: {} 	408 	[1ms]
1624820045306	GET 	 body: {}	/boards	 query: {} 	408 	[0ms]
1624820045309	GET 	 body: {}	/users	 query: {} 	401 	[1ms]
1624820045311	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[0ms]
1624820045312	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[0ms]
1624820045315	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624820045320	PUT 	 body: {"error":"not authorized","title":"Autotest updated board"}	/boards/undefined	 query: {} 	408 	[0ms]
1624820045321	GET 	 body: {}	/users/123	 query: {} 	401 	[0ms]
1624820045324	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624820045325	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	401 	[1ms]
1624820045328	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[0ms]
1624820045329	PUT 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users/12345	 query: {} 	401 	[0ms]
1624820045331	DELETE 	 body: {}	/boards/undefined	 query: {} 	408 	[1ms]
1624820045332	DELETE 	 body: {}	/users/12345	 query: {} 	401 	[0ms]
1624820667878	GET 	 body: {}	/users	 query: {} 	401 	[7ms]
1624820667894	GET 	 body: {}	/users/123	 query: {} 	401 	[1ms]
1624820667913	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	401 	[1ms]
1624820667915	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[12ms]
1624820667929	PUT 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users/12345	 query: {} 	401 	[1ms]
1624820667933	DELETE 	 body: {}	/users/12345	 query: {} 	401 	[1ms]
1624820667939	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624820667945	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624820667950	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624820667985	GET 	 body: {}	/boards/12345/tasks	 query: {} 	401 	[0ms]
1624820667996	GET 	 body: {}	/boards/12345/tasks/12345	 query: {} 	401 	[1ms]
1624820667997	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624820668003	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/12345/tasks	 query: {} 	401 	[0ms]
1624820668004	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624820668008	PUT 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/12345/tasks/12345	 query: {} 	401 	[1ms]
1624820668009	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624820668012	DELETE 	 body: {}	/boards/12345/tasks/12345	 query: {} 	401 	[1ms]
1624820668014	PUT 	 body: {"error":"not authorized","title":"Autotest updated task"}	/boards/undefined/tasks/undefined	 query: {} 	408 	[0ms]
1624820668018	GET 	 body: {}	/boards/undefined/tasks/undefined	 query: {} 	408 	[1ms]
1624820668022	DELETE 	 body: {}	/boards/undefined	 query: {} 	408 	[0ms]
1624820668029	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[3ms]
1624820668039	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624820668044	GET 	 body: {}	/boards	 query: {} 	408 	[1ms]
1624820668048	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[2ms]
1624820668051	GET 	 body: {}	/boards	 query: {} 	401 	[0ms]
1624820668060	GET 	 body: {}	/users	 query: {} 	408 	[0ms]
1624820668062	GET 	 body: {}	/boards/12345	 query: {} 	401 	[1ms]
1624820668068	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	401 	[1ms]
1624820668074	PUT 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards/12345	 query: {} 	401 	[0ms]
1624820668077	DELETE 	 body: {}	/boards/12345	 query: {} 	401 	[1ms]
1624820668083	GET 	 body: {}	/boards	 query: {} 	408 	[1ms]
1624820668087	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[0ms]
1624820668090	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[0ms]
1624820668093	PUT 	 body: {"error":"not authorized","title":"Autotest updated board"}	/boards/undefined	 query: {} 	408 	[0ms]
1624820668094	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[0ms]
1624820668096	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624820668098	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[0ms]
1624820668099	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624820668100	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[1ms]
1624820668102	DELETE 	 body: {}	/boards/undefined	 query: {} 	408 	[0ms]
1624820668103	PUT 	 body: {"name":"Autotest updated TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users/undefined	 query: {} 	408 	[0ms]
1624820668107	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[0ms]
1624820668109	DELETE 	 body: {}	/users/undefined	 query: {} 	408 	[0ms]
1624820668116	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	408 	[1ms]
1624821297614	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[74ms]
1624821311711	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[55ms]
1624821336603	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[46ms]
1624821397444	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[11ms]
1624821398453	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[2ms]
1624821399057	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[2ms]
1624821427816	GET 	 body: {}	/boards	 query: {} 	401 	[2ms]
1624821427829	GET 	 body: {}	/boards/12345	 query: {} 	401 	[0ms]
1624821427834	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	401 	[1ms]
1624821427895	PUT 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards/12345	 query: {} 	401 	[0ms]
1624821427809	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[91ms]
1624821427900	DELETE 	 body: {}	/boards/12345	 query: {} 	401 	[1ms]
1624821427911	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[2ms]
1624821427920	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[0ms]
1624821427925	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	408 	[0ms]
1624821427945	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[2ms]
1624821427948	GET 	 body: {}	/users	 query: {} 	401 	[0ms]
1624821427957	GET 	 body: {}	/users	 query: {} 	408 	[0ms]
1624821427960	GET 	 body: {}	/users/123	 query: {} 	401 	[0ms]
1624821427961	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	403 	[3ms]
1624821427965	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	401 	[1ms]
1624821427967	GET 	 body: {}	/boards/12345/tasks	 query: {} 	401 	[1ms]
1624821427968	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624821427970	PUT 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users/12345	 query: {} 	401 	[0ms]
1624821427973	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	408 	[1ms]
1624821427975	DELETE 	 body: {}	/users/12345	 query: {} 	401 	[0ms]
1624821427976	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[1ms]
1624821427978	GET 	 body: {}	/boards/12345/tasks/12345	 query: {} 	401 	[0ms]
1624821427979	GET 	 body: {}	/boards	 query: {} 	408 	[1ms]
1624821427981	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/undefined/tasks	 query: {} 	408 	[0ms]
